,organizationId,platform,title,description,proposer,proposalCreatedAt,proposalNativeId,endedAt,status,totalVotes,choicesMappedToScores,proposalUrl,proposerProfilePageUrl
0,d7d1b1e7-2d51-487b-b4b3-228ba94792e6,SNAPSHOT,can you believe  astr will up to 1$ on 2022？,,0xc1d92b7aa991e5b06f87a48f8d01e92454c81cd0,2022-04-10T13:20:59.000Z,0xd6b7aa2bdd1dddb82d7a32554bcb61fd64fa18d2cb6b8d18055f5749acfcb8b4,2022-12-30T04:00:00.000Z,ACTIVE,355,"{""yes "":""["",""no "":""0""}",https://deepdao.io/feed-proposal/0xd6b7aa2bdd1dddb82d7a32554bcb61fd64fa18d2cb6b8d18055f5749acfcb8b4,https://deepdao.io/user/0xc1d92b7aa991e5b06f87a48f8d01e92454c81cd0/verified_dao_experience
1,8cd93fc0-998c-4564-b183-966a9be5d1a1,SNAPSHOT,AIP 72: Rebalance ETH Pool,"**PLEASE NOTE: This is a special off-cycle vote which will run indefinitely, but we will snapshot the results in 48 hours (20 Sept 2022 @ 4pm UTC) - this is done so that no points will be emitted by this vote**

Do you agree with AIP 72: “Rebalance ETH Pool” should be implemented?

- This AIP is proposed as a one-time process which will emit no points for voting

- AirSwap claims are currently unavailable due to a Activate RPC node issue

- Token pool distributions are unequally distributed as a result

- The unequal distribution will result in a large disparity in claims between early and late claimants. Previously referred to as the ""fastest finger first"" issue with claiming rewards.

- This AIP proposes to split fees equally among 9 tokens before resuming claims to reduce the disparity between claimants.

Read more: https://github.com/airswap/airswap-aips/issues/74
",0x1d693a4425bf7ed10fe7775e2b65b072019ffceb,2022-09-18T09:48:13.000Z,0x8b56bacb3c520c3ba63e234901acc6dcc52d2ee53f09b4d05dcfbafba1e18185,2027-01-03T13:00:00.000Z,ACTIVE,355,"{""Yes"":23935349.045500018,""No"":928796.7075}",https://deepdao.io/feed-proposal/0x8b56bacb3c520c3ba63e234901acc6dcc52d2ee53f09b4d05dcfbafba1e18185,https://deepdao.io/user/0x1d693a4425bf7ed10fe7775e2b65b072019ffceb/verified_dao_experience
2,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,New private AI (Artificial Intelligence) tool can predict the next price of BNB on the next 1h - 1Day - 7Day,"The tool it's called coinlyse.com

**CoinLyse** is a new generation of Artificial Intelligence (AI) software that can predict the next price based on multiple conditions, such as how the chart reacts to the current price over the life of the crypto coin, and makes a lot of comparisons based on all the times he reached the current price, also, builds its analysis on a lot of other conditions such as the strength of buyers and sellers and more...

But the most important thing about **CoinLyse** is that its AI software upgrades its algorithm every day to get better prediction.

And other important feature that we have our program can also predict the average price that can be reached (Currently you can see the expected price for the next 1 hour, 1 day and 7 days)

what are you waiting for? Watch our simple video tutorial and start trying it out with a small budget or on the TradingView Whitepaper and after you find the best strategy you can use on your real money to make more money!

And I want to point out that we will soon provide an API if you are interested in creating your own BOT and we are also planning to publish our private BOT and our other tools

NOTE: We have started our project with BNB to analyze AI results after that we will upgrade it to support more coins

Created with ♡ by the CoinLyse team
cheers",0x2cc21d87deecf317adbbd85dbd13f6a6091d6e79,2022-02-25T01:09:05.000Z,QmZzzkWd5z543ycs4sxoP8zyKMKMKPQSmDFsDEcuhuAkRF,2023-01-01T00:00:00.000Z,ACTIVE,352,"{""I already tried it"":""["",""I will try it now"":""1""}",https://deepdao.io/feed-proposal/QmZzzkWd5z543ycs4sxoP8zyKMKMKPQSmDFsDEcuhuAkRF,https://deepdao.io/user/0x2cc21d87deecf317adbbd85dbd13f6a6091d6e79/verified_dao_experience
3,230c463a-8b32-44cb-a772-0ee346bf0958,SNAPSHOT,你在兔子洞学了什么知识,你在兔子洞学了什么知识,0x65bbce19de2c04059bf38c56de5b14b819c70f86,2022-05-22T07:43:59.000Z,0x9ac4c76835beb92f16e5a70a4719be9451b983befafecab2aa649a770bd02313,2022-12-31T04:00:00.000Z,ACTIVE,344,"{""aave"":""["",""eth"":""4"",""snapshot"":""0"",""matic"":"","",""matcha"":""6""}",https://deepdao.io/feed-proposal/0x9ac4c76835beb92f16e5a70a4719be9451b983befafecab2aa649a770bd02313,https://deepdao.io/user/0x65bbce19de2c04059bf38c56de5b14b819c70f86/verified_dao_experience
4,6a4d2a80-85ac-46a3-9bd9-ee64763de426,SNAPSHOT,Is Web3 the future?,"Is Web3 the future?

",0x1d309aa3b2e470911508b9ec6bf12a029ae7729c,2022-08-09T06:32:49.000Z,0xa1820eb6ba57cf15dcf70464a9bbb95d63b6643fb96dd38400a055c4f31266a0,2023-05-24T07:32:49.000Z,ACTIVE,340,"{""For"":""["",""Against"":""5"",""Abstain"":""4""}",https://deepdao.io/feed-proposal/0xa1820eb6ba57cf15dcf70464a9bbb95d63b6643fb96dd38400a055c4f31266a0,https://deepdao.io/user/0x1d309aa3b2e470911508b9ec6bf12a029ae7729c/verified_dao_experience
5,6705fbdd-8248-4079-a796-c71b6e343224,SNAPSHOT,What is the lowest price of Bitcoin in the next two years?,"There is no doubt that we are already in a bear🐻 market,
The Federal Reserve is raising interest rates sharply,
The world economy is on the brink of Recession,
Can cryptocurrencies get out of the independent market?
Impossible!
The current cryptocurrency has become an indispensable branch of the main financial system.
okay,GUSS:
What is the lowest price of Bitcoin in the next two years?",0xfd1c342d863e074fbfa6eeafbdbc59e43376c37d,2022-10-14T09:10:52.000Z,0xcd08552e4ac043df2543d476d2241983caa784fe4f00f1e3bc0066f4166c2192,2024-05-01T16:00:00.000Z,ACTIVE,339,"{""15000 USDC"":""["",""12000 USDC"":""7"",""10000 USDC "":""9"",""8000 USDC"":"","",""5000 USDC"":""2""}",https://deepdao.io/feed-proposal/0xcd08552e4ac043df2543d476d2241983caa784fe4f00f1e3bc0066f4166c2192,https://deepdao.io/user/0xfd1c342d863e074fbfa6eeafbdbc59e43376c37d/verified_dao_experience
6,2627b664-fed1-4a35-b0a4-c7da20e82c72,SNAPSHOT,Can the matic be stuck?,Can the matic be stuck?,0x9596eff0cdadec7fb16a6abcf1513919a7acd738,2022-05-03T01:41:42.000Z,0x6416317c3345ef693df606480035f05832792d6a108d1941c85f73dbeee1cce1,2022-12-31T04:00:00.000Z,ACTIVE,336,"{""no"":""["",""yes"":""1""}",https://deepdao.io/feed-proposal/0x6416317c3345ef693df606480035f05832792d6a108d1941c85f73dbeee1cce1,https://deepdao.io/user/0x9596eff0cdadec7fb16a6abcf1513919a7acd738/verified_dao_experience
7,df1204f6-e0c7-4b0d-b33c-3ce7674d54dd,SNAPSHOT,deposite etherium on mainnet,,0x2e4c1778f8f4d28f61f4676d9f4a75b37c88c26c,2022-06-12T05:10:20.000Z,0x9f117a3415fdfd7d919929b98ef21c3e87219a3c9de16a04bb66a7e60846ebb6,2022-12-31T06:30:00.000Z,ACTIVE,336,"{""yes"":""["",""no"":""3""}",https://deepdao.io/feed-proposal/0x9f117a3415fdfd7d919929b98ef21c3e87219a3c9de16a04bb66a7e60846ebb6,https://deepdao.io/user/0x2e4c1778f8f4d28f61f4676d9f4a75b37c88c26c/verified_dao_experience
8,4b71babe-cd23-4350-a553-03f0ddf84449,SNAPSHOT,How do you think about STEPN dapp?,,0x5da3e1051ba8c38bf17c8a4bb266e88b54bfea4e,2022-03-22T14:58:29.000Z,0xe568649ecd3941202519f49a70dde064e463986c6a648dae0625bd0394ac6d04,2022-12-29T04:00:00.000Z,ACTIVE,334,"{""Good enough"":""["",""So So"":""1""}",https://deepdao.io/feed-proposal/0xe568649ecd3941202519f49a70dde064e463986c6a648dae0625bd0394ac6d04,https://deepdao.io/user/0x5da3e1051ba8c38bf17c8a4bb266e88b54bfea4e/verified_dao_experience
9,a356feb3-546c-457b-a1c5-cde5bb39d5df,SNAPSHOT,when go to the moon?,,0xab93bf0635ccf8e6e1e136922f1c793c3f4f6014,2022-01-16T01:34:46.000Z,0x8a0f66380258ab056c609192a3df6b3cb233d5652cfb91e197dbd3acfa8deb71,2023-01-04T04:00:00.000Z,ACTIVE,334,"{""2022"":""["",""2023"":""7""}",https://deepdao.io/feed-proposal/0x8a0f66380258ab056c609192a3df6b3cb233d5652cfb91e197dbd3acfa8deb71,https://deepdao.io/user/0xab93bf0635ccf8e6e1e136922f1c793c3f4f6014/verified_dao_experience
