,organizationId,platform,title,description,proposer,proposalCreatedAt,proposalNativeId,endedAt,status,totalVotes,choicesMappedToScores,proposalUrl,proposerProfilePageUrl
0,4b71babe-cd23-4350-a553-03f0ddf84449,SNAPSHOT,区块高度测试12.27以前账户有matic或者eth可以投票,,0xce0dacc4e88c14512e56155f8faaeacdaaeb4ea2,2021-12-27T13:27:29.000Z,0x5d42e0ec519f93efda102d3a4831569df0ca8c7faaf2640ce9242507de92a0c0,2027-03-26T04:00:00.000Z,ACTIVE,35,"{""yes"":""["",""no"":""2""}",https://deepdao.io/feed-proposal/0x5d42e0ec519f93efda102d3a4831569df0ca8c7faaf2640ce9242507de92a0c0,https://deepdao.io/user/0xce0dacc4e88c14512e56155f8faaeacdaaeb4ea2/verified_dao_experience
1,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,Burn Cake while using Betfury,"What do you think about an option that burns Cake on Betfury? Together we can reinforce the Cake-ecosystem. 
Lets show the world how strong the Cake-community really is!


All you have to do:

Go to their Twitter and Telegram and write : We want to burn $Cake while playing

Twitter: https://twitter.com/betfury_gaming

Telegram: https://t.me/Betfury

I'm pretty sure If everybody takes 1 minute we will move mountains for the Cake-ecosytem together!





Currently (October) the stakingpayouts to tokenholder (BFG Token) are +1.600.000$ for the next 30 days. 60k$ out of this are $Cake. Check it out yourself. Use the link than press on the red button ""View all"" than choose ""BNB"" and you will see how much $Cake is currently in the pool.

Betfury stakingpayouts:
https://betfury.io/staking

Betfury has more than 7 million visitors per month on the site.

You can check it out on Similarweb:

[https://www.similarweb.com/de/website/betfury.io/#overview]

If you want to learn more about Betfury (BFG).

https://docs.betfury.io/


If you wanna support us you can join Betfury by our link:)

Betfury.io:
[https://betfury.io/?r=617c7a851d238d3a1d047a7d](https://)

Thanks for reading, love ya all <3
",0xf27cfb39e9a3ba3ec816378a6ffa61976dea8fec,2022-10-21T08:07:13.000Z,0x18a18d39593ff1d0ba40e36b6a0adcac98adfd456d4f0a43d2553ca9f9e76f0f,2023-12-30T23:00:00.000Z,ACTIVE,35,"{""Yes we can! :)"":""["",""No :("":""6""}",https://deepdao.io/feed-proposal/0x18a18d39593ff1d0ba40e36b6a0adcac98adfd456d4f0a43d2553ca9f9e76f0f,https://deepdao.io/user/0xf27cfb39e9a3ba3ec816378a6ffa61976dea8fec/verified_dao_experience
2,1e693922-1380-4b87-af0f-6ab6ca25f37a,SNAPSHOT,Buy more Fairsafe?,Should I buy more Fairsafe?,0xe5a13716c696eac11c8dfbe1038a8532b6c82dcf,2021-04-24T03:22:30.000Z,QmbjKnzQnZS8oimQ6Xh7hqxRAN3k6DsZdoqkFju29vSuqX,2031-04-23T19:00:00.000Z,ACTIVE,35,"{""Yes"":""["",""Absolutely"":""1"",""To the moon!"":""1""}",https://deepdao.io/feed-proposal/QmbjKnzQnZS8oimQ6Xh7hqxRAN3k6DsZdoqkFju29vSuqX,https://deepdao.io/user/0xe5a13716c696eac11c8dfbe1038a8532b6c82dcf/verified_dao_experience
3,c8533087-d465-4b7a-ab2b-8cac413122b3,SNAPSHOT,关于LIVE发行方案的建议,"发行平台：
Binance Launchpad、Secondlive社区，其他项目合作方及平台

额度分配规划：
平台	额度
Binance Launchpad	2500万
Secondlive社区	2000万
其他项目合作方及平台	500万
    
发行价格：0.5U左右比较合理

在禁止Bean transfer 之前，LIVE的成本在0.24-0.5USDT之间，越早的老用户成本越高。目前的成本在0.1USDT左右，综合看老用户的成本还在0.3USDT左右。
早期挖LIVE成本测算如下：在mission center 中，完成On-chain Clock in Task，可以获得20BEAN，但是gas为0.00024229BNB，按照BNB500U价格折算，gas约为0.12U，对应每个bean0.006U。挖LIVE的比例情况bean：LIVE的值一直在40-80之间波动，LIVE的成本在0.24-0.48USDT左右。
鉴于老用户的综合成本，以及时间成本，考虑到5000万的发行量，以及留给上市后的上涨空间，建议发行价格设置在0.5U左右较为合理。


发行时间：鉴于发行5000万，数额巨大，建议借助世界杯热度，以及币安IEO的重启，择机发行。

届时公布空投规则： 
1、	对有secondlive 灵魂徽章的用户直接空投，1000LIVE/人，空投量1000*100=100000LIVE
2、	对社区OG进行空投1000LIVE/人，空投量1000*50=50000LIVE
初步测算空投数量为：150000LVE
3、	对截止日前周度访问次数超过7的活跃SPACE进行空投（总计1380个空间，估计符合标准的800左右），1000LIVE/space；其余SPACE(580个)，200LIVE/SPACE.
4、	对截止日前一周内完成拼图3日次以上的、绑定推特、钱包余额不为0的用户空投（目前6000左右），200LIVE/人。
5、	对不满足上述2个条件，但是截止日前一周内完成3次On-chain Clock in Task 的空投，（目前20000左右），100LIVE/人.
初步测算空投数量为：
空投类型	标准	数量	合计(万)
灵魂徽章	1000	100	10
社区OG	1000	0	5
活跃SPACE	1000	800	80
非活跃SPACE	200	580	11.6
活跃有效用户	200	3000	60
交互用户	100	10000	100
合计		27010	266.6


公布白名单规则：
6、	对截止日前周度访问次数超过7的活跃SPACE，具有购买2000LIVE的资格；其余SPACE，具有购买500LIVE的资格.
7、	对截止日前完成过15次以上拼图的、绑定推特、钱包余额不为0、持有NFT的用户，具有购买500LIVE的资格。
8、	对不满足上述2个条件，但是截止日完成On-chain Clock in Task 10次以上的用户，具有购买500LIVE的资格。
初步测算社区发行数量为：
用户类型	标准	用户数量	合计(万)
活跃SPACE	2000	800	160
非活跃SPACE	1000	580	58
活跃有效用户	500	10000	500
交互用户	500	2000	1000
合计		66010	1718

",0x99466d0d8709cf4d9bd80e73891b4c3d1bafa531,2022-11-06T06:19:44.000Z,0x979bf7e5e2df19e8ad7a1eebd2ba28acc907111478253e445f5d2269ad5c9078,2022-12-31T06:18:00.000Z,ACTIVE,34,"{""yes"":""["",""no"":""3""}",https://deepdao.io/feed-proposal/0x979bf7e5e2df19e8ad7a1eebd2ba28acc907111478253e445f5d2269ad5c9078,https://deepdao.io/user/0x99466d0d8709cf4d9bd80e73891b4c3d1bafa531/verified_dao_experience
4,602b420b-519e-48d8-a31f-365604a9ebe4,SNAPSHOT,多少钱可以回去种田,1000万,0x238b599281b75734cd013cc2c72c4154248a9e01,2022-07-03T11:02:43.000Z,0x4adad48c73048aaee7261c6e985fccc5937ed64dd937cd98e8f819eb740cd4ee,2024-12-31T04:00:00.000Z,ACTIVE,34,"{""1000万元"":""["",""1亿元"":""3""}",https://deepdao.io/feed-proposal/0x4adad48c73048aaee7261c6e985fccc5937ed64dd937cd98e8f819eb740cd4ee,https://deepdao.io/user/0x238b599281b75734cd013cc2c72c4154248a9e01/verified_dao_experience
5,da3c6fb8-7773-4cac-b52a-d1200d1943ae,SNAPSHOT,你是GG还是M'M,,0x2e926785f064e836f1f3e64621216aa83cb898a9,2022-08-17T08:10:08.000Z,0xeefda5d0ab0da5f4f34574c53774f14790c57f58dbd2b98641688b35213563e8,2027-01-31T02:00:00.000Z,ACTIVE,34,"{""GG"":""["",""MM"":""1"",""不清楚"":""2""}",https://deepdao.io/feed-proposal/0xeefda5d0ab0da5f4f34574c53774f14790c57f58dbd2b98641688b35213563e8,https://deepdao.io/user/0x2e926785f064e836f1f3e64621216aa83cb898a9/verified_dao_experience
6,687c36b5-f34b-4d3f-9a43-e1657baab9fd,SNAPSHOT,Gitcoin Steward Council Election,"Summary:
This proposal is to elect the 10 members to the Gitcoin Steward Council.  The new Steward Council will have a term of 180 days (term: ~ 05 December 2022 to ~03 June 2023).

Following Proposal: V2 of the Steward Council 1, the Gitcoin Workstreams identified 3 nominees per work stream and those nominees were reviewed by CSDO.   Those nominees are listed here for your consideration.  

Candidate biographies and details on how this vote will be conducted can be read on the forum listed below. 
",0x2b07739cef5296428d23a17c91c97347fe4e58f3,2022-11-28T17:35:27.000Z,0x5543373d5748b4145b3a8a2cf8ecbf105fcb14d9b136f49134cd51bb4b8f6c75,2022-12-05T12:00:00.000Z,ACTIVE,32,"{""Eugyal"":""["",""Ccerv1"":""1"",""drnicka"":""1"",""Annika"":""1"",""Ken"":""."",""Dabit3"":""9"",""lthrift"":""7"",""auryn"":""2"",""0x_sam"":""0"",""Epowell101"":""5"",""Griff"":""2"",""Pop"":""5"",""J-pepper"":""5"",""llllvvuu"":""4"",""ebransom"":""1""}",https://deepdao.io/feed-proposal/0x5543373d5748b4145b3a8a2cf8ecbf105fcb14d9b136f49134cd51bb4b8f6c75,https://deepdao.io/user/0x2b07739cef5296428d23a17c91c97347fe4e58f3/verified_dao_experience
7,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,Add public IFO,"Same as the IFO we have now, but allowing the public to set it up. So now we will have an official IFO controlled by pancakeswap and a public version that we can add.

For the public if risk is a concern then perhaps its hidden and a code must be used to view / access it. I know it comes with risks so make sure it's highlighted. ",0x42ba001719ce41fd28249073a7fb55630b5f9185,2021-06-27T09:24:11.000Z,QmX1U5jgiXBy5Khx7hjJxNw2aXZFknLxy7gEKE5GaAkTyh,2022-12-31T12:00:00.000Z,ACTIVE,32,"{""Yes - Support (more burn) "":""["",""No - Don't Support"":""2""}",https://deepdao.io/feed-proposal/QmX1U5jgiXBy5Khx7hjJxNw2aXZFknLxy7gEKE5GaAkTyh,https://deepdao.io/user/0x42ba001719ce41fd28249073a7fb55630b5f9185/verified_dao_experience
8,e2839abc-9982-4ef7-b57b-01bee5d0710b,SNAPSHOT,灰度会暴雷吗？,,0x22865881b3be7502e3bae2f0b1d52711430994ea,2022-11-21T01:20:47.000Z,0xecc0ca2ded6f373a322025ebde9d5388a55851c609e9029770c48e6f7808c6a1,2022-12-31T04:00:00.000Z,ACTIVE,30,"{""会"":""["",""不会"":""1""}",https://deepdao.io/feed-proposal/0xecc0ca2ded6f373a322025ebde9d5388a55851c609e9029770c48e6f7808c6a1,https://deepdao.io/user/0x22865881b3be7502e3bae2f0b1d52711430994ea/verified_dao_experience
9,2ff2f1f6-c1ae-4b10-8722-69ba33cd2b44,SNAPSHOT,Vote For The Next Toy Character (3rd),"Vote for the next character in the Lost Toys collection. This will be the third character which will be minted on the Polygon chain.

",0x8fbf5a4a97e2f7c8cb13e8a49dc87928f5ed641a,2022-11-11T17:22:54.000Z,0xdfd3215c648b4233cb0aa6be93986ee32a0a66091f6f2a8792d4a7fa6aefe8d6,2022-12-10T17:00:00.000Z,ACTIVE,29,"{""Penguin"":""["",""Dinosaur"":""5"",""Gargoyle"":""2"",""Jack In The Box"":"","",""Piggy"":""1"",""None Of The Above"":""7""}",https://deepdao.io/feed-proposal/0xdfd3215c648b4233cb0aa6be93986ee32a0a66091f6f2a8792d4a7fa6aefe8d6,https://deepdao.io/user/0x8fbf5a4a97e2f7c8cb13e8a49dc87928f5ed641a/verified_dao_experience
